year,day,hour,day_of_week,location,num_bikes
2015,28,22,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2015,28,23,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2015,29,0,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2015,29,1,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2015,29,2,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2015,29,3,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2015,29,4,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2015,29,5,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2015,29,6,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,9
2015,29,7,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,15
2015,29,8,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,5
2015,29,9,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,4
2015,29,10,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2015,29,11,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2015,29,12,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2015,29,13,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2015,29,14,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2015,29,15,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,4
2015,29,16,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,14
2015,29,17,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,13
2015,29,18,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,14
2015,29,19,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,9
2015,29,20,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,4
2015,29,21,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,5
2015,29,22,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2015,29,23,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2015,30,0,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2015,30,1,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2015,30,2,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2015,30,3,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2015,30,4,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2015,30,5,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2015,30,6,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,12
2015,30,7,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,9
2015,30,8,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,11
2015,30,9,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2015,30,10,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2015,30,11,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,4
2015,30,12,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2015,30,13,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2015,30,14,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2015,30,15,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,8
2015,30,16,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,7
2015,30,17,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,16
2015,30,18,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,8
2015,30,19,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,12
2015,30,20,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2015,30,21,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2015,30,22,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2015,30,23,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,1,0,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,1,1,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,1,2,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,1,3,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,1,4,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,1,5,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,1,6,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,7
2016,1,7,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,12
2016,1,8,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,15
2016,1,9,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2016,1,10,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,4
2016,1,11,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2016,1,12,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2016,1,13,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,6
2016,1,14,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,4
2016,1,15,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,8
2016,1,16,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,5
2016,1,17,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,13
2016,1,18,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,9
2016,1,19,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,6
2016,1,20,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,1,21,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,1,22,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,1,23,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,2,0,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2016,2,1,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,2,2,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,2,3,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,2,4,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,2,5,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,2,6,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2016,2,7,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,2,8,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,2,9,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2016,2,10,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,2,11,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2016,2,12,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,4
2016,2,13,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2016,2,14,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,2,15,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2016,2,16,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2016,2,17,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,5
2016,2,18,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,2,19,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,7
2016,2,20,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,2,21,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,2,22,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,2,23,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,3,0,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,3,1,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,3,2,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,3,3,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,3,4,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,3,5,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,3,6,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,3,7,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,3,8,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,3,9,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,4
2016,3,10,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,3,11,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,3,12,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2016,3,13,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,3,14,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,8
2016,3,15,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,7
2016,3,16,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2016,3,17,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,5
2016,3,18,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,4
2016,3,19,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,5
2016,3,20,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,3,21,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2016,3,22,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,3,23,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,4,0,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,4,1,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,4,2,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,4,3,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,4,4,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,4,5,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,4,6,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,4,7,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,14
2016,4,8,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,7
2016,4,9,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,7
2016,4,10,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,4,11,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2016,4,12,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2016,4,13,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,4,14,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2016,4,15,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,4
2016,4,16,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,4,17,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,7
2016,4,18,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,6
2016,4,19,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2016,4,20,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2016,4,21,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,4,22,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,4,23,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,5,0,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,5,1,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,5,2,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,5,3,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,5,4,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,5,5,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,4
2016,5,6,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,5
2016,5,7,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,11
2016,5,8,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,11
2016,5,9,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,7
2016,5,10,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2016,5,11,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2016,5,12,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,5,13,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2016,5,14,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2016,5,15,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,5
2016,5,16,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,9
2016,5,17,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,14
2016,5,18,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,7
2016,5,19,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2016,5,20,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2016,5,21,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,5,22,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,5,23,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,6,0,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,6,1,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,6,2,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,6,3,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,6,4,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2016,6,5,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,6,6,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2016,6,7,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,11
2016,6,8,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,15
2016,6,9,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,5
2016,6,10,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,6
2016,6,11,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2016,6,12,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,4
2016,6,13,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,6,14,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,5
2016,6,15,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2016,6,16,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,25
2016,6,17,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,24
2016,6,18,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,5
2016,6,19,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,6,20,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,6,21,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,6,22,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,6,23,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,7,0,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,7,1,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,7,2,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,7,3,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,7,4,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,7,5,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2016,7,6,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,8
2016,7,7,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,15
2016,7,8,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,14
2016,7,9,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,4
2016,7,10,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2016,7,11,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2016,7,12,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,4
2016,7,13,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2016,7,14,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,7,15,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,5
2016,7,16,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,4
2016,7,17,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,10
2016,7,18,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,10
2016,7,19,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,11
2016,7,20,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,7,21,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2016,7,22,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,7,23,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2016,8,0,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,8,1,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,8,2,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,8,3,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,8,4,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,8,5,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,8,6,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,5
2016,8,7,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,12
2016,8,8,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,15
2016,8,9,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,5
2016,8,10,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,4
2016,8,11,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2016,8,12,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2016,8,13,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2016,8,14,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,4
2016,8,15,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,8,16,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,4
2016,8,17,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,10
2016,8,18,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,8
2016,8,19,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,4
2016,8,20,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2016,8,21,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2016,8,22,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2016,8,23,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,9,0,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,9,1,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,9,2,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,9,3,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,9,4,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,9,5,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,9,6,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,9,7,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,9,8,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,9,9,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,9,10,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,6
2016,9,11,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,9,12,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,7
2016,9,13,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,5
2016,9,14,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,7
2016,9,15,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,9,16,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2016,9,17,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2016,9,18,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2016,9,19,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,9,20,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2016,9,21,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,9,22,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2016,9,23,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,10,0,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,10,1,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,10,2,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,10,3,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,10,4,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,10,5,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,10,6,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,10,7,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,10,8,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2016,10,9,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,10,10,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2016,10,11,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,10,12,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,10,13,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,10,14,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2016,10,15,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2016,10,16,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2016,10,17,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,10,18,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,6
2016,10,19,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2016,10,20,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,10,21,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,10,22,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2016,10,23,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,11,0,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,11,1,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,11,2,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,11,3,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,11,4,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,11,5,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2016,11,6,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,4
2016,11,7,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,9
2016,11,8,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,5
2016,11,9,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,5
2016,11,10,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,11,11,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2016,11,12,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,11,13,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,11,14,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2016,11,15,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,8
2016,11,16,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,7
2016,11,17,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,5
2016,11,18,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,4
2016,11,19,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,11,20,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2016,11,21,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,11,22,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,11,23,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,12,0,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,12,1,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,12,2,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,12,3,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,12,4,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,12,5,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,12,6,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,6
2016,12,7,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,7
2016,12,8,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,4
2016,12,9,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,12,10,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2016,12,11,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2016,12,12,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2016,12,13,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,12,14,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2016,12,15,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,12,16,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,12,17,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,4
2016,12,18,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2016,12,19,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,12,20,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,4
2016,12,21,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,12,22,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,12,23,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,13,0,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,13,1,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,13,2,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,13,3,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,13,4,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,13,5,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,13,6,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,13,7,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,13
2016,13,8,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,5
2016,13,9,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2016,13,10,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2016,13,11,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,4
2016,13,12,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,13,13,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2016,13,14,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2016,13,15,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,13,16,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,5
2016,13,17,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,14
2016,13,18,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,8
2016,13,19,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,8
2016,13,20,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2016,13,21,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2016,13,22,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,13,23,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,14,0,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,14,1,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,14,2,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,14,3,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2016,14,4,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
